,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1989,20190226,20190226130851840,20190226130851848,20190226130851856,20190226130851856,2011,11,14703532,958,102,0,13807658,0.0,9000,4,20190226130851840
1990,20190226,20190226130851930,20190226130851937,20190226130851943,20190226130851944,2011,11,14703665,958,102,0,14547529,0.0,500,4,20190226130851930
1991,20190226,20190226130852270,20190226130852271,20190226130852277,20190226130852278,2011,11,14703974,958,102,14674201,14703973,4.31,5500,F,20190226130852270
1992,20190226,20190226130852270,20190226130852271,20190226130852278,20190226130852278,2011,11,14703975,958,102,14689931,14703973,4.31,100,F,20190226130852270
1993,20190226,20190226130852270,20190226130852271,20190226130852278,20190226130852279,2011,11,14703976,958,102,14692490,14703973,4.31,1000,F,20190226130852270
1994,20190226,20190226130852270,20190226130852271,20190226130852278,20190226130852279,2011,11,14703977,958,102,14693655,14703973,4.31,2800,F,20190226130852270
1995,20190226,20190226130852270,20190226130852271,20190226130852278,20190226130852279,2011,11,14703978,958,102,14695012,14703973,4.31,600,F,20190226130852270
1996,20190226,20190226130853250,20190226130853258,20190226130853264,20190226130853265,2011,11,14704904,958,102,14663935,0,0.0,5000,4,20190226130853250
1997,20190226,20190226130853910,20190226130853919,20190226130853926,20190226130853926,2011,11,14705519,958,102,14695012,14705518,4.31,1400,F,20190226130853910
1998,20190226,20190226130853910,20190226130853919,20190226130853926,20190226130853926,2011,11,14705520,958,102,14697527,14705518,4.31,400,F,20190226130853910
1999,20190226,20190226130853910,20190226130853919,20190226130853926,20190226130853926,2011,11,14705521,958,102,14698625,14705518,4.31,1000,F,20190226130853910
2000,20190226,20190226130853910,20190226130853919,20190226130853926,20190226130853927,2011,11,14705522,958,102,14699882,14705518,4.31,7200,F,20190226130853910
2001,20190226,20190226130854350,20190226130854351,20190226130854357,20190226130854358,2011,11,14705943,958,102,13778153,0,0.0,2000,4,20190226130854350
2002,20190226,20190226130856650,20190226130856653,20190226130856660,20190226130856661,2011,11,14708133,958,102,0,14494568,0.0,3500,4,20190226130856650
2003,20190226,20190226130856730,20190226130856733,20190226130856739,20190226130856741,2011,11,14708218,958,102,14699882,14708217,4.31,1900,F,20190226130856730
2004,20190226,20190226130857240,20190226130857245,20190226130857252,20190226130857253,2011,11,14708678,958,102,14708677,14465029,4.32,400,F,20190226130857240
2005,20190226,20190226130857240,20190226130857245,20190226130857252,20190226130857253,2011,11,14708679,958,102,14708677,14467564,4.32,1000,F,20190226130857240
2006,20190226,20190226130857240,20190226130857245,20190226130857252,20190226130857253,2011,11,14708680,958,102,14708677,14468927,4.32,2700,F,20190226130857240
2007,20190226,20190226130858120,20190226130858123,20190226130858130,20190226130858130,2011,11,14709765,958,102,14699882,14709764,4.31,2000,F,20190226130858120
2008,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858346,2011,11,14709993,958,102,14709992,14468927,4.32,2100,F,20190226130858330
2009,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858346,2011,11,14709994,958,102,14709992,14469396,4.32,400,F,20190226130858330
2010,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858346,2011,11,14709995,958,102,14709992,14470345,4.32,1600,F,20190226130858330
2011,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858346,2011,11,14709996,958,102,14709992,14470759,4.32,500,F,20190226130858330
2012,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858346,2011,11,14709997,958,102,14709992,14471310,4.32,2000,F,20190226130858330
2013,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14709998,958,102,14709992,14471468,4.32,2000,F,20190226130858330
2014,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14709999,958,102,14709992,14473922,4.32,5000,F,20190226130858330
2015,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710000,958,102,14709992,14479748,4.32,6000,F,20190226130858330
2016,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710001,958,102,14709992,14480002,4.32,6000,F,20190226130858330
2017,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710002,958,102,14709992,14480767,4.32,600,F,20190226130858330
2018,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710003,958,102,14709992,14482627,4.32,1600,F,20190226130858330
2019,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710004,958,102,14709992,14484432,4.32,3800,F,20190226130858330
2020,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710005,958,102,14709992,14495076,4.32,500,F,20190226130858330
2021,20190226,20190226130858330,20190226130858339,20190226130858346,20190226130858347,2011,11,14710006,958,102,14709992,14502997,4.32,300,F,20190226130858330
2022,20190226,20190226130859410,20190226130859418,20190226130859425,20190226130859426,2011,11,14711102,958,102,14699882,14711101,4.31,2900,F,20190226130859410
2023,20190226,20190226130859410,20190226130859418,20190226130859425,20190226130859426,2011,11,14711103,958,102,14702947,14711101,4.31,100,F,20190226130859410
2024,20190226,20190226130901490,20190226130901498,20190226130901505,20190226130901506,2011,11,14713427,958,102,0,14243267,0.0,20000,4,20190226130901490
2025,20190226,20190226130901940,20190226130901941,20190226130901947,20190226130901948,2011,11,14713779,958,102,14713778,14502997,4.32,100,F,20190226130901940
2026,20190226,20190226130901940,20190226130901941,20190226130901948,20190226130901948,2011,11,14713780,958,102,14713778,14510747,4.32,2300,F,20190226130901940
2027,20190226,20190226130901940,20190226130901941,20190226130901948,20190226130901948,2011,11,14713781,958,102,14713778,14513740,4.32,1000,F,20190226130901940
2028,20190226,20190226130901940,20190226130901941,20190226130901948,20190226130901948,2011,11,14713782,958,102,14713778,14533905,4.32,1000,F,20190226130901940
2029,20190226,20190226130902080,20190226130902084,20190226130902090,20190226130902136,2011,11,14713905,958,102,14702947,14713904,4.31,900,F,20190226130902080
2030,20190226,20190226130902080,20190226130902084,20190226130902090,20190226130902136,2011,11,14713906,958,102,14707528,14713904,4.31,200,F,20190226130902080
2031,20190226,20190226130902080,20190226130902084,20190226130902091,20190226130902136,2011,11,14713907,958,102,14709362,14713904,4.31,2400,F,20190226130902080
2032,20190226,20190226130902310,20190226130902317,20190226130902324,20190226130902324,2011,11,14714102,958,102,0,7546537,0.0,6000,4,20190226130902310
2033,20190226,20190226130902750,20190226130902756,20190226130902763,20190226130902764,2011,11,14714514,958,102,14711719,0,0.0,5600,4,20190226130902750
2034,20190226,20190226130904380,20190226130904390,20190226130904396,20190226130904397,2011,11,14716231,958,102,14709362,14716230,4.31,300,F,20190226130904380
2035,20190226,20190226130904510,20190226130904511,20190226130904518,20190226130904518,2011,11,14716413,958,102,14709362,14716412,4.31,2000,F,20190226130904510
2036,20190226,20190226130904850,20190226130904852,20190226130904860,20190226130904861,2011,11,14716726,958,102,14716725,14533905,4.32,2000,F,20190226130904850
2037,20190226,20190226130905620,20190226130905628,20190226130905638,20190226130905638,2011,11,14717525,958,102,14709362,14717524,4.31,300,F,20190226130905620
2038,20190226,20190226130905620,20190226130905628,20190226130905638,20190226130905638,2011,11,14717526,958,102,14709734,14717524,4.31,600,F,20190226130905620
2039,20190226,20190226130905620,20190226130905628,20190226130905638,20190226130905638,2011,11,14717527,958,102,14709805,14717524,4.31,1000,F,20190226130905620
2040,20190226,20190226130905660,20190226130905664,20190226130905670,20190226130905671,2011,11,14717556,958,102,14717555,14717524,4.31,8100,F,20190226130905660
2041,20190226,20190226130907600,20190226130907603,20190226130907610,20190226130907611,2011,11,14719739,958,102,14547106,0,0.0,1000,4,20190226130907600
2042,20190226,20190226130909100,20190226130909108,20190226130909115,20190226130909116,2011,11,14721181,958,102,14721180,14533905,4.32,1300,F,20190226130909100
2043,20190226,20190226130909750,20190226130909752,20190226130909758,20190226130909758,2011,11,14722067,958,102,14717555,14722066,4.31,900,F,20190226130909750
2044,20190226,20190226130909750,20190226130909752,20190226130909758,20190226130909758,2011,11,14722068,958,102,14717592,14722066,4.31,2200,F,20190226130909750
2045,20190226,20190226130909750,20190226130909752,20190226130909758,20190226130909760,2011,11,14722069,958,102,14718257,14722066,4.31,3500,F,20190226130909750
2046,20190226,20190226130909750,20190226130909752,20190226130909758,20190226130909760,2011,11,14722070,958,102,14721903,14722066,4.31,1000,F,20190226130909750
2047,20190226,20190226130910410,20190226130910411,20190226130910418,20190226130910419,2011,11,14722923,958,102,0,14126374,0.0,300,4,20190226130910410
2048,20190226,20190226130912170,20190226130912170,20190226130912177,20190226130912178,2011,11,14724967,958,102,14724966,14722066,4.31,1400,F,20190226130912170
2049,20190226,20190226130913100,20190226130913109,20190226130913115,20190226130913115,2011,11,14726446,958,102,14726445,14722066,4.31,700,F,20190226130913100
2050,20190226,20190226130913120,20190226130913129,20190226130913137,20190226130913137,2011,11,14726468,958,102,14726467,14722066,4.31,600,F,20190226130913120
2051,20190226,20190226130913850,20190226130913857,20190226130913863,20190226130913864,2011,11,14727203,958,102,14727202,14722066,4.31,10000,F,20190226130913850
2052,20190226,20190226130914140,20190226130914147,20190226130914154,20190226130914155,2011,11,14727480,958,102,14727479,14722066,4.31,900,F,20190226130914140
2053,20190226,20190226130914470,20190226130914477,20190226130914484,20190226130914485,2011,11,14727881,958,102,14294221,0,0.0,2900,4,20190226130914470
2054,20190226,20190226130914950,20190226130914956,20190226130914962,20190226130914963,2011,11,14728294,958,102,14728293,14722066,4.31,2000,F,20190226130914950
2055,20190226,20190226130914970,20190226130914978,20190226130914985,20190226130914986,2011,11,14728314,958,102,14728313,14722066,4.31,6000,F,20190226130914970
2056,20190226,20190226130915810,20190226130915819,20190226130915827,20190226130915828,2011,11,14729431,958,102,14729430,14722066,4.31,800,F,20190226130915810
2057,20190226,20190226130915810,20190226130915819,20190226130915828,20190226130915828,2011,11,14729432,958,102,14729430,14724968,4.31,1700,F,20190226130915810
2058,20190226,20190226130916800,20190226130916807,20190226130916813,20190226130916814,2011,11,14730463,958,102,14730462,14724968,4.31,100,F,20190226130916800
2059,20190226,20190226130917880,20190226130917884,20190226130917891,20190226130917891,2011,11,14731422,958,102,14731421,14724968,4.31,5600,F,20190226130917880
2060,20190226,20190226130918140,20190226130918140,20190226130918147,20190226130918148,2011,11,14731694,958,102,14731693,14724968,4.31,700,F,20190226130918140
2061,20190226,20190226130918330,20190226130918332,20190226130918340,20190226130918341,2011,11,14731925,958,102,14731924,14724968,4.31,1100,F,20190226130918330
2062,20190226,20190226130919550,20190226130919556,20190226130919564,20190226130919565,2011,11,14733603,958,102,0,7124202,0.0,1500,4,20190226130919550
2063,20190226,20190226130920690,20190226130920696,20190226130920703,20190226130920704,2011,11,14734925,958,102,14648763,0,0.0,3700,4,20190226130920690
2064,20190226,20190226130922440,20190226130922449,20190226130922456,20190226130922456,2011,11,14737835,958,102,14643004,0,0.0,3400,4,20190226130922440
2065,20190226,20190226130922460,20190226130922467,20190226130922474,20190226130922474,2011,11,14737853,958,102,0,14601766,0.0,10000,4,20190226130922460
2066,20190226,20190226130922870,20190226130922873,20190226130922880,20190226130922881,2011,11,14738217,958,102,14738216,14724968,4.31,100,F,20190226130922870
2067,20190226,20190226130924190,20190226130924195,20190226130924202,20190226130924207,2011,11,14739724,958,102,14739723,14724968,4.31,200,F,20190226130924190
2068,20190226,20190226130925160,20190226130925168,20190226130925175,20190226130925175,2011,11,14741787,958,102,0,14723533,0.0,2500,4,20190226130925160
2069,20190226,20190226130926830,20190226130926830,20190226130926837,20190226130926838,2011,11,14744741,958,102,0,14432884,0.0,1500,4,20190226130926830
2070,20190226,20190226130927570,20190226130927570,20190226130927579,20190226130927580,2011,11,14745550,958,102,14623046,14745549,4.3,1000,F,20190226130927570
2071,20190226,20190226130928350,20190226130928355,20190226130928361,20190226130928362,2011,11,14746594,958,102,0,14546532,0.0,1000,4,20190226130928350
2072,20190226,20190226130928870,20190226130928874,20190226130928881,20190226130928881,2011,11,14747017,958,102,14623046,14747016,4.3,1000,F,20190226130928870
2073,20190226,20190226130931490,20190226130931500,20190226130931507,20190226130931507,2011,11,14750034,958,102,14623046,14750033,4.3,154,F,20190226130931490
2074,20190226,20190226130931490,20190226130931500,20190226130931507,20190226130931507,2011,11,14750035,958,102,14623651,14750033,4.3,2500,F,20190226130931490
2075,20190226,20190226130931490,20190226130931500,20190226130931507,20190226130931507,2011,11,14750036,958,102,14623893,14750033,4.3,2000,F,20190226130931490
2076,20190226,20190226130931490,20190226130931500,20190226130931507,20190226130931507,2011,11,14750037,958,102,14631227,14750033,4.3,2000,F,20190226130931490
2077,20190226,20190226130931490,20190226130931500,20190226130931507,20190226130931507,2011,11,14750038,958,102,14634416,14750033,4.3,3346,F,20190226130931490
2078,20190226,20190226130932690,20190226130932697,20190226130932704,20190226130932704,2011,11,14751296,958,102,14634416,14751295,4.3,500,F,20190226130932690
2079,20190226,20190226130932710,20190226130932713,20190226130932719,20190226130932721,2011,11,14751314,958,102,14751313,14724968,4.31,2500,F,20190226130932710
2080,20190226,20190226130932710,20190226130932713,20190226130932720,20190226130932721,2011,11,14751315,958,102,14751313,14726420,4.31,10000,F,20190226130932710
2081,20190226,20190226130932710,20190226130932713,20190226130932720,20190226130932721,2011,11,14751316,958,102,14751313,14728076,4.31,200,F,20190226130932710
2082,20190226,20190226130932710,20190226130932713,20190226130932720,20190226130932721,2011,11,14751317,958,102,14751313,14728577,4.31,1300,F,20190226130932710
2083,20190226,20190226130934350,20190226130934358,20190226130934364,20190226130934365,2011,11,14753136,958,102,14634416,14753135,4.3,1754,F,20190226130934350
2084,20190226,20190226130934350,20190226130934358,20190226130934364,20190226130934365,2011,11,14753137,958,102,14634687,14753135,4.3,1246,F,20190226130934350
2085,20190226,20190226130935260,20190226130935260,20190226130935268,20190226130935269,2011,11,14754023,958,102,0,14657463,0.0,1000,4,20190226130935260
2086,20190226,20190226130938780,20190226130938789,20190226130938796,20190226130938796,2011,11,14757862,958,102,14757861,14728577,4.31,700,F,20190226130938780
2087,20190226,20190226130938780,20190226130938789,20190226130938796,20190226130938796,2011,11,14757863,958,102,14757861,14728950,4.31,1500,F,20190226130938780
2088,20190226,20190226130938780,20190226130938789,20190226130938796,20190226130938796,2011,11,14757864,958,102,14757861,14732682,4.31,5000,F,20190226130938780
2089,20190226,20190226130938780,20190226130938789,20190226130938796,20190226130938797,2011,11,14757865,958,102,14757861,14732863,4.31,1000,F,20190226130938780
2090,20190226,20190226130938780,20190226130938789,20190226130938796,20190226130938797,2011,11,14757866,958,102,14757861,14733392,4.31,2600,F,20190226130938780
2091,20190226,20190226130938780,20190226130938789,20190226130938796,20190226130938797,2011,11,14757867,958,102,14757861,14735117,4.31,5000,F,20190226130938780
2092,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757868,958,102,14757861,14738797,4.31,3500,F,20190226130938780
2093,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757869,958,102,14757861,14740782,4.31,6500,F,20190226130938780
2094,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757870,958,102,14757861,14742194,4.31,1000,F,20190226130938780
2095,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757871,958,102,14757861,14743898,4.31,1000,F,20190226130938780
2096,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757872,958,102,14757861,14747574,4.31,500,F,20190226130938780
2097,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757873,958,102,14757861,14748153,4.31,100,F,20190226130938780
2098,20190226,20190226130938780,20190226130938790,20190226130938796,20190226130938797,2011,11,14757874,958,102,14757861,14748797,4.31,1600,F,20190226130938780
2099,20190226,20190226130939620,20190226130939623,20190226130939631,20190226130939632,2011,11,14758985,958,102,0,14684873,0.0,3000,4,20190226130939620
2100,20190226,20190226130939940,20190226130939940,20190226130939946,20190226130939947,2011,11,14759532,958,102,14635983,0,0.0,700,4,20190226130939940
2101,20190226,20190226130940110,20190226130940116,20190226130940123,20190226130940124,2011,11,14759756,958,102,14759755,14748797,4.31,1000,F,20190226130940110
2102,20190226,20190226130941270,20190226130941269,20190226130941276,20190226130941277,2011,11,14760899,958,102,0,14714235,0.0,14000,4,20190226130941270
2103,20190226,20190226130942180,20190226130942180,20190226130942186,20190226130942187,2011,11,14761712,958,102,0,14467317,0.0,400,4,20190226130942180
2104,20190226,20190226130943440,20190226130943443,20190226130943450,20190226130943451,2011,11,14763310,958,102,14763309,14748797,4.31,5000,F,20190226130943440
2105,20190226,20190226130943910,20190226130943917,20190226130943924,20190226130943924,2011,11,14763893,958,102,14763892,14748797,4.31,2300,F,20190226130943910
2106,20190226,20190226130944940,20190226130944947,20190226130944954,20190226130944955,2011,11,14764864,958,102,14074302,0,0.0,100,4,20190226130944940
2107,20190226,20190226130946060,20190226130946063,20190226130946070,20190226130946070,2011,11,14766077,958,102,14766076,14748797,4.31,100,F,20190226130946060
2108,20190226,20190226130946060,20190226130946063,20190226130946070,20190226130946070,2011,11,14766078,958,102,14766076,14749095,4.31,1400,F,20190226130946060
2109,20190226,20190226130947150,20190226130947150,20190226130947157,20190226130947158,2011,11,14767187,958,102,0,14759660,0.0,10700,4,20190226130947150
2110,20190226,20190226130947900,20190226130947905,20190226130947911,20190226130947912,2011,11,14767976,958,102,14166768,0,0.0,5100,4,20190226130947900
2111,20190226,20190226130950460,20190226130950466,20190226130950473,20190226130950473,2011,11,14770712,958,102,14770711,14749095,4.31,600,F,20190226130950460
2112,20190226,20190226130950520,20190226130950524,20190226130950531,20190226130950531,2011,11,14770765,958,102,14770764,14749095,4.31,500,F,20190226130950520
2113,20190226,20190226130951440,20190226130951449,20190226130951456,20190226130951456,2011,11,14771798,958,102,14771797,14749095,4.31,2500,F,20190226130951440
2114,20190226,20190226130951440,20190226130951449,20190226130951456,20190226130951456,2011,11,14771799,958,102,14771797,14751738,4.31,500,F,20190226130951440
2115,20190226,20190226130951440,20190226130951449,20190226130951456,20190226130951456,2011,11,14771800,958,102,14771797,14753964,4.31,300,F,20190226130951440
2116,20190226,20190226130951530,20190226130951536,20190226130951543,20190226130951544,2011,11,14771867,958,102,14200175,0,0.0,1000,4,20190226130951530
2117,20190226,20190226130952560,20190226130952562,20190226130952569,20190226130952569,2011,11,14772963,958,102,14119130,0,0.0,1500,4,20190226130952560
2118,20190226,20190226130953500,20190226130953504,20190226130953511,20190226130953512,2011,11,14773869,958,102,14773868,14753964,4.31,200,F,20190226130953500
2119,20190226,20190226130953500,20190226130953504,20190226130953511,20190226130953512,2011,11,14773870,958,102,14773868,14759295,4.31,2200,F,20190226130953500
2120,20190226,20190226130954900,20190226130954906,20190226130954912,20190226130954913,2011,11,14775494,958,102,0,14551149,0.0,10000,4,20190226130954900
2121,20190226,20190226130955080,20190226130955082,20190226130955089,20190226130955089,2011,11,14775688,958,102,14775687,14759295,4.31,200,F,20190226130955080
2122,20190226,20190226130955080,20190226130955082,20190226130955089,20190226130955089,2011,11,14775689,958,102,14775687,14759552,4.31,800,F,20190226130955080
2123,20190226,20190226130955080,20190226130955082,20190226130955089,20190226130955089,2011,11,14775690,958,102,14775687,14760542,4.31,1000,F,20190226130955080
2124,20190226,20190226130955080,20190226130955082,20190226130955089,20190226130955089,2011,11,14775691,958,102,14775687,14765250,4.31,1700,F,20190226130955080
2125,20190226,20190226130955650,20190226130955656,20190226130955663,20190226130955664,2011,11,14776253,958,102,14634687,14776252,4.3,5300,F,20190226130955650
2126,20190226,20190226130956340,20190226130956341,20190226130956347,20190226130956349,2011,11,14776878,958,102,14151915,0,0.0,500,4,20190226130956340
2127,20190226,20190226130956520,20190226130956520,20190226130956527,20190226130956528,2011,11,14777109,958,102,14777108,14765250,4.31,1200,F,20190226130956520
2128,20190226,20190226130957160,20190226130957164,20190226130957170,20190226130957171,2011,11,14777906,958,102,14777905,14765250,4.31,1000,F,20190226130957160
2129,20190226,20190226130957370,20190226130957379,20190226130957388,20190226130957388,2011,11,14778151,958,102,14639473,0,0.0,1300,4,20190226130957370
2130,20190226,20190226130957380,20190226130957390,20190226130957399,20190226130957399,2011,11,14778161,958,102,14778160,14765250,4.31,1200,F,20190226130957380
2131,20190226,20190226130957380,20190226130957390,20190226130957399,20190226130957399,2011,11,14778162,958,102,14778160,14766066,4.31,700,F,20190226130957380
2132,20190226,20190226130958160,20190226130958161,20190226130958168,20190226130958169,2011,11,14779082,958,102,0,14764208,0.0,400,4,20190226130958160
2133,20190226,20190226130958640,20190226130958648,20190226130958655,20190226130958655,2011,11,14779577,958,102,14779576,14766066,4.31,300,F,20190226130958640
2134,20190226,20190226130958640,20190226130958648,20190226130958655,20190226130958656,2011,11,14779578,958,102,14779576,14766382,4.31,900,F,20190226130958640
2135,20190226,20190226130958640,20190226130958648,20190226130958655,20190226130958657,2011,11,14779579,958,102,14779576,14766402,4.31,2000,F,20190226130958640
2136,20190226,20190226130958640,20190226130958648,20190226130958655,20190226130958657,2011,11,14779580,958,102,14779576,14767526,4.31,5000,F,20190226130958640
2137,20190226,20190226130958640,20190226130958649,20190226130958656,20190226130958657,2011,11,14779581,958,102,14779576,14769660,4.31,1000,F,20190226130958640
2138,20190226,20190226130958640,20190226130958649,20190226130958656,20190226130958657,2011,11,14779582,958,102,14779576,14770176,4.31,1000,F,20190226130958640
2139,20190226,20190226130958640,20190226130958649,20190226130958656,20190226130958657,2011,11,14779583,958,102,14779576,14778341,4.31,1500,F,20190226130958640
2140,20190226,20190226130959750,20190226130959758,20190226130959765,20190226130959765,2011,11,14780847,958,102,14713794,0,0.0,17100,4,20190226130959750
2141,20190226,20190226131000120,20190226131000124,20190226131000133,20190226131000133,2011,11,14781234,958,102,14734595,0,0.0,1000,4,20190226131000120
2142,20190226,20190226131000240,20190226131000246,20190226131000252,20190226131000253,2011,11,14781388,958,102,14722763,0,0.0,6100,4,20190226131000240
2143,20190226,20190226131000900,20190226131000906,20190226131000913,20190226131000914,2011,11,14782327,958,102,14779576,14782326,4.31,1200,F,20190226131000900
2144,20190226,20190226131002050,20190226131002060,20190226131002067,20190226131002068,2011,11,14783553,958,102,14779576,14783552,4.31,6000,F,20190226131002050
2145,20190226,20190226131002720,20190226131002728,20190226131002735,20190226131002736,2011,11,14784236,958,102,13283197,0,0.0,100,4,20190226131002720
2146,20190226,20190226131002870,20190226131002878,20190226131002884,20190226131002884,2011,11,14784361,958,102,14151925,0,0.0,300,4,20190226131002870
2147,20190226,20190226131003440,20190226131003446,20190226131003521,20190226131003521,2011,11,14785233,958,102,14779576,14785232,4.31,1100,F,20190226131003440
2148,20190226,20190226131003440,20190226131003446,20190226131003521,20190226131003521,2011,11,14785234,958,102,14780436,14785232,4.31,900,F,20190226131003440
2149,20190226,20190226131003840,20190226131003840,20190226131003846,20190226131003847,2011,11,14785894,958,102,0,8409952,0.0,500,4,20190226131003840
2150,20190226,20190226131003890,20190226131003898,20190226131003904,20190226131003904,2011,11,14785996,958,102,14653109,0,0.0,500,4,20190226131003890
2151,20190226,20190226131005550,20190226131005562,20190226131005568,20190226131005569,2011,11,14787728,958,102,14780436,14787727,4.31,500,F,20190226131005550
2152,20190226,20190226131005710,20190226131005716,20190226131005723,20190226131005724,2011,11,14787883,958,102,14151934,0,0.0,300,4,20190226131005710
2153,20190226,20190226131005920,20190226131005931,20190226131005937,20190226131005938,2011,11,14788077,958,102,14780436,14788076,4.31,100,F,20190226131005920
2154,20190226,20190226131005920,20190226131005931,20190226131005937,20190226131005938,2011,11,14788078,958,102,14780488,14788076,4.31,100,F,20190226131005920
2155,20190226,20190226131006270,20190226131006276,20190226131006284,20190226131006285,2011,11,14788486,958,102,0,7583789,0.0,300,4,20190226131006270
2156,20190226,20190226131006710,20190226131006722,20190226131006729,20190226131006730,2011,11,14789012,958,102,14780488,14789011,4.31,200,F,20190226131006710
2157,20190226,20190226131008550,20190226131008928,20190226131008944,20190226131008945,2011,11,14791183,958,102,14152381,0,0.0,300,4,20190226131008550
2158,20190226,20190226131010190,20190226131010203,20190226131010210,20190226131010210,2011,11,14792920,958,102,14780488,14792919,4.31,5900,F,20190226131010190
2159,20190226,20190226131010940,20190226131010950,20190226131010956,20190226131010958,2011,11,14793711,958,102,14780488,14793710,4.31,900,F,20190226131010940
2160,20190226,20190226131011080,20190226131011092,20190226131011098,20190226131011098,2011,11,14793931,958,102,12673673,0,0.0,5000,4,20190226131011080
2161,20190226,20190226131011390,20190226131011396,20190226131011403,20190226131011403,2011,11,14794240,958,102,14152398,0,0.0,300,4,20190226131011390
2162,20190226,20190226131012250,20190226131012260,20190226131012266,20190226131012266,2011,11,14795181,958,102,14780488,14795180,4.31,800,F,20190226131012250
2163,20190226,20190226131016490,20190226131016497,20190226131016501,20190226131016502,2011,11,14800128,958,102,14800127,14533905,4.32,500,F,20190226131016490
2164,20190226,20190226131017270,20190226131017285,20190226131017290,20190226131017291,2011,11,14801003,958,102,0,14101631,0.0,300,4,20190226131017270
2165,20190226,20190226131019220,20190226131019233,20190226131019237,20190226131019237,2011,11,14803300,958,102,0,14644961,0.0,300,4,20190226131019220
2166,20190226,20190226131019870,20190226131019880,20190226131019884,20190226131019885,2011,11,14804095,958,102,14780488,14804094,4.31,3000,F,20190226131019870
2167,20190226,20190226131020540,20190226131020554,20190226131020559,20190226131020560,2011,11,14804761,958,102,14804760,14533905,4.32,200,F,20190226131020540
2168,20190226,20190226131020540,20190226131020554,20190226131020559,20190226131020560,2011,11,14804762,958,102,14804760,14539272,4.32,300,F,20190226131020540
2169,20190226,20190226131020540,20190226131020554,20190226131020559,20190226131020560,2011,11,14804763,958,102,14804760,14549043,4.32,400,F,20190226131020540
2170,20190226,20190226131020540,20190226131020554,20190226131020559,20190226131020560,2011,11,14804764,958,102,14804760,14551902,4.32,3000,F,20190226131020540
2171,20190226,20190226131020540,20190226131020554,20190226131020559,20190226131020560,2011,11,14804765,958,102,14804760,14554441,4.32,200,F,20190226131020540
2172,20190226,20190226131021470,20190226131021486,20190226131021490,20190226131021491,2011,11,14805783,958,102,14805782,14554441,4.32,400,F,20190226131021470
2173,20190226,20190226131022980,20190226131022991,20190226131022995,20190226131022996,2011,11,14807720,958,102,0,14740668,0.0,5000,4,20190226131022980
2174,20190226,20190226131022980,20190226131022993,20190226131022997,20190226131022997,2011,11,14807731,958,102,14780488,14807730,4.31,10000,F,20190226131022980
2175,20190226,20190226131023710,20190226131023724,20190226131023728,20190226131023729,2011,11,14808541,958,102,14808540,14557129,4.32,500,F,20190226131023710
2176,20190226,20190226131025300,20190226131025311,20190226131025316,20190226131025316,2011,11,14810402,958,102,0,14466649,0.0,1000,4,20190226131025300
2177,20190226,20190226131026190,20190226131026198,20190226131026202,20190226131026231,2011,11,14811320,958,102,0,14447018,0.0,1000,4,20190226131026190
2178,20190226,20190226131026250,20190226131026261,20190226131026266,20190226131026298,2011,11,14811387,958,102,14811386,14557129,4.32,500,F,20190226131026250
2179,20190226,20190226131026250,20190226131026261,20190226131026266,20190226131026298,2011,11,14811388,958,102,14811386,14567320,4.32,1500,F,20190226131026250
2180,20190226,20190226131028080,20190226131028097,20190226131028101,20190226131028102,2011,11,14813563,958,102,14780488,14813562,4.31,2900,F,20190226131028080
2181,20190226,20190226131028080,20190226131028097,20190226131028101,20190226131028102,2011,11,14813564,958,102,14785680,14813562,4.31,5000,F,20190226131028080
2182,20190226,20190226131028080,20190226131028097,20190226131028101,20190226131028102,2011,11,14813565,958,102,14786727,14813562,4.31,2100,F,20190226131028080
2183,20190226,20190226131028140,20190226131028150,20190226131028154,20190226131028154,2011,11,14813614,958,102,11242352,0,0.0,30800,4,20190226131028140
2184,20190226,20190226131028690,20190226131028700,20190226131028704,20190226131028704,2011,11,14814238,958,102,0,14620136,0.0,10000,4,20190226131028690
